[2025-06-27T22:17:59.276636] INFO: Starting notify file check
[2025-06-27T22:17:59.277343] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:17:59.277365] INFO: Completed notify file check
[2025-06-27T22:18:04.277929] INFO: Starting notify file check
[2025-06-27T22:18:04.278416] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:18:04.278435] INFO: Completed notify file check
[2025-06-27T22:18:05.677084] INFO: Command appended: edge.exe for agent stepharoos
[2025-06-27T22:18:05.677233] INFO: Command appended: edge.exe for agent stepharoos
[2025-06-27T22:18:09.278928] INFO: Starting notify file check
[2025-06-27T22:18:09.279502] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:18:09.279788] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:18:09.279810] INFO: Completed notify file check
[2025-06-27T22:18:14.280354] INFO: Starting notify file check
[2025-06-27T22:18:14.280852] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:18:14.280871] INFO: Completed notify file check
[2025-06-27T22:18:19.281071] INFO: Starting notify file check
[2025-06-27T22:18:19.281715] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:18:19.281742] INFO: Completed notify file check
[2025-06-27T22:18:24.282350] INFO: Starting notify file check
[2025-06-27T22:18:24.282975] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:18:24.283002] INFO: Completed notify file check
[2025-06-27T22:18:29.283612] INFO: Starting notify file check
[2025-06-27T22:18:29.284122] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:18:29.284143] INFO: Completed notify file check
[2025-06-27T22:18:34.284365] INFO: Starting notify file check
[2025-06-27T22:18:34.284863] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:18:34.284885] INFO: Completed notify file check
[2025-06-27T22:18:39.285177] INFO: Starting notify file check
[2025-06-27T22:18:39.285691] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:18:39.285712] INFO: Completed notify file check
[2025-06-27T22:18:44.286481] INFO: Starting notify file check
[2025-06-27T22:18:44.287050] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:18:44.287073] INFO: Completed notify file check
[2025-06-27T22:18:49.287695] INFO: Starting notify file check
[2025-06-27T22:18:49.288227] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:18:49.288249] INFO: Completed notify file check
[2025-06-27T22:18:54.288616] INFO: Starting notify file check
[2025-06-27T22:18:54.289109] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:18:54.289131] INFO: Completed notify file check
[2025-06-27T22:18:59.289983] INFO: Starting notify file check
[2025-06-27T22:18:59.290495] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:18:59.290526] INFO: Completed notify file check
[2025-06-27T22:19:04.290690] INFO: Starting notify file check
[2025-06-27T22:19:04.291223] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:19:04.291245] INFO: Completed notify file check
[2025-06-27T22:19:09.291405] INFO: Starting notify file check
[2025-06-27T22:19:09.291894] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:19:09.291917] INFO: Completed notify file check
[2025-06-27T22:19:14.292364] INFO: Starting notify file check
[2025-06-27T22:19:14.292866] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:19:14.292889] INFO: Completed notify file check
[2025-06-27T22:19:19.293300] INFO: Starting notify file check
[2025-06-27T22:19:19.293931] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:19:19.293958] INFO: Completed notify file check
[2025-06-27T22:19:24.294413] INFO: Starting notify file check
[2025-06-27T22:19:24.294930] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:19:24.294952] INFO: Completed notify file check
[2025-06-27T22:19:29.295351] INFO: Starting notify file check
[2025-06-27T22:19:29.295869] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:19:29.295892] INFO: Completed notify file check
[2025-06-27T22:19:34.296098] INFO: Starting notify file check
[2025-06-27T22:19:34.296586] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:19:34.296612] INFO: Completed notify file check
[2025-06-27T22:19:37.734869] INFO: Command appended: "C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe" youtube.com for agent stepharoos
[2025-06-27T22:19:37.735032] INFO: Command appended: "C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe" youtube.com for agent stepharoos
[2025-06-27T22:19:39.296981] INFO: Starting notify file check
[2025-06-27T22:19:39.297560] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:19:39.297580] INFO: Completed notify file check
[2025-06-27T22:19:44.298173] INFO: Starting notify file check
[2025-06-27T22:19:44.298757] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:19:44.299109] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:19:44.299131] INFO: Completed notify file check
[2025-06-27T22:19:49.299949] INFO: Starting notify file check
[2025-06-27T22:19:49.300491] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:19:49.300511] INFO: Completed notify file check
[2025-06-27T22:19:54.300744] INFO: Starting notify file check
[2025-06-27T22:19:54.301245] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:19:54.301264] INFO: Completed notify file check
[2025-06-27T22:19:54.597820] INFO: Command appended: "C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe" for agent stepharoos
[2025-06-27T22:19:54.597973] INFO: Command appended: "C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe" for agent stepharoos
[2025-06-27T22:19:59.301630] INFO: Starting notify file check
[2025-06-27T22:19:59.302404] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:19:59.302686] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:19:59.302704] INFO: Completed notify file check
[2025-06-27T22:20:04.302940] INFO: Starting notify file check
[2025-06-27T22:20:04.303336] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:20:04.303363] INFO: Completed notify file check
[2025-06-27T22:20:09.304179] INFO: Starting notify file check
[2025-06-27T22:20:09.304651] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:20:09.304673] INFO: Completed notify file check
[2025-06-27T22:20:14.304881] INFO: Starting notify file check
[2025-06-27T22:20:14.305161] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:20:14.305183] INFO: Completed notify file check
[2025-06-27T22:20:19.305471] INFO: Starting notify file check
[2025-06-27T22:20:19.305755] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:20:19.305810] INFO: Completed notify file check
[2025-06-27T22:20:24.306281] INFO: Starting notify file check
[2025-06-27T22:20:24.306575] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:20:24.306632] INFO: Completed notify file check
[2025-06-27T22:20:27.281347] INFO: Command appended: calc.exe for agent stepharoos
[2025-06-27T22:20:27.281499] INFO: Command appended: calc.exe for agent stepharoos
[2025-06-27T22:20:29.307444] INFO: Starting notify file check
[2025-06-27T22:20:29.307799] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:20:29.308121] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:20:29.308141] INFO: Completed notify file check
[2025-06-27T22:20:34.308331] INFO: Starting notify file check
[2025-06-27T22:20:34.308629] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:20:34.308648] INFO: Completed notify file check
[2025-06-27T22:20:39.308828] INFO: Starting notify file check
[2025-06-27T22:20:39.309069] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:20:39.309123] INFO: Completed notify file check
[2025-06-27T22:20:41.574866] INFO: Command appended: pwd for agent stepharoos
[2025-06-27T22:20:41.575036] INFO: Command appended: pwd for agent stepharoos
[2025-06-27T22:20:44.309456] INFO: Starting notify file check
[2025-06-27T22:20:44.309951] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:20:44.309978] INFO: Completed notify file check
[2025-06-27T22:20:49.310556] INFO: Starting notify file check
[2025-06-27T22:20:49.311183] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:20:49.311471] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:20:49.311489] INFO: Completed notify file check
[2025-06-27T22:20:54.312564] INFO: Starting notify file check
[2025-06-27T22:20:54.313082] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:20:54.313102] INFO: Completed notify file check
[2025-06-27T22:20:59.313238] INFO: Starting notify file check
[2025-06-27T22:20:59.313700] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:20:59.313748] INFO: Completed notify file check
[2025-06-27T22:21:04.314077] INFO: Starting notify file check
[2025-06-27T22:21:04.314566] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:21:04.314590] INFO: Completed notify file check
[2025-06-27T22:21:09.314748] INFO: Starting notify file check
[2025-06-27T22:21:09.315197] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:21:09.315220] INFO: Completed notify file check
[2025-06-27T22:21:14.315408] INFO: Starting notify file check
[2025-06-27T22:21:14.316108] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:21:14.316128] INFO: Completed notify file check
[2025-06-27T22:21:19.095747] INFO: Command appended: echo "oh my goodness" > hellos.txt for agent stepharoos
[2025-06-27T22:21:19.095905] INFO: Command appended: echo "oh my goodness" > hellos.txt for agent stepharoos
[2025-06-27T22:21:19.316836] INFO: Starting notify file check
[2025-06-27T22:21:19.317319] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:21:19.317342] INFO: Completed notify file check
[2025-06-27T22:21:24.318235] INFO: Starting notify file check
[2025-06-27T22:21:24.318780] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:21:24.319143] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:21:24.319163] INFO: Completed notify file check
[2025-06-27T22:21:29.319753] INFO: Starting notify file check
[2025-06-27T22:21:29.320254] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:21:29.320305] INFO: Completed notify file check
[2025-06-27T22:21:34.320757] INFO: Starting notify file check
[2025-06-27T22:21:34.321245] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:21:34.321267] INFO: Completed notify file check
[2025-06-27T22:21:38.430286] INFO: Command appended: echo "oh my goodness" > hellos.txt for agent stepharoos
[2025-06-27T22:21:38.430625] INFO: Command appended: echo "oh my goodness" > hellos.txt for agent stepharoos
[2025-06-27T22:21:39.321557] INFO: Starting notify file check
[2025-06-27T22:21:39.322050] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:21:39.322073] INFO: Completed notify file check
[2025-06-27T22:21:44.322450] INFO: Starting notify file check
[2025-06-27T22:21:44.322996] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:21:44.323279] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:21:44.323299] INFO: Completed notify file check
[2025-06-27T22:21:49.323881] INFO: Starting notify file check
[2025-06-27T22:21:49.324389] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:21:49.324411] INFO: Completed notify file check
[2025-06-27T22:21:54.324801] INFO: Starting notify file check
[2025-06-27T22:21:54.325304] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:21:54.325326] INFO: Completed notify file check
[2025-06-27T22:21:59.325537] INFO: Starting notify file check
[2025-06-27T22:21:59.326038] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:21:59.326079] INFO: Completed notify file check
[2025-06-27T22:22:01.620811] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:22:04.326625] INFO: Starting notify file check
[2025-06-27T22:22:04.327132] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:22:04.327154] INFO: Completed notify file check
[2025-06-27T22:22:09.327381] INFO: Starting notify file check
[2025-06-27T22:22:09.327852] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:22:09.327872] INFO: Completed notify file check
[2025-06-27T22:22:14.259904] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:22:14.328327] INFO: Starting notify file check
[2025-06-27T22:22:14.328739] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:22:14.328758] INFO: Completed notify file check
[2025-06-27T22:22:15.488539] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:22:19.329230] INFO: Starting notify file check
[2025-06-27T22:22:19.330458] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:22:19.330478] INFO: Completed notify file check
[2025-06-27T22:22:24.330993] INFO: Starting notify file check
[2025-06-27T22:22:24.331455] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:22:24.331475] INFO: Completed notify file check
[2025-06-27T22:22:29.331634] INFO: Starting notify file check
[2025-06-27T22:22:29.332102] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:22:29.332125] INFO: Completed notify file check
[2025-06-27T22:22:34.332419] INFO: Starting notify file check
[2025-06-27T22:22:34.332888] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:22:34.332912] INFO: Completed notify file check
[2025-06-27T22:22:39.333627] INFO: Starting notify file check
[2025-06-27T22:22:39.334093] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:22:39.334115] INFO: Completed notify file check
[2025-06-27T22:22:44.334398] INFO: Starting notify file check
[2025-06-27T22:22:44.334881] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:22:44.334902] INFO: Completed notify file check
[2025-06-27T22:22:49.335305] INFO: Starting notify file check
[2025-06-27T22:22:49.335816] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:22:49.335837] INFO: Completed notify file check
[2025-06-27T22:22:54.336494] INFO: Starting notify file check
[2025-06-27T22:22:54.336953] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:22:54.336976] INFO: Completed notify file check
[2025-06-27T22:22:59.337564] INFO: Starting notify file check
[2025-06-27T22:22:59.338016] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:22:59.338037] INFO: Completed notify file check
[2025-06-27T22:23:04.338365] INFO: Starting notify file check
[2025-06-27T22:23:04.338854] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:23:04.338878] INFO: Completed notify file check
[2025-06-27T22:23:09.339030] INFO: Starting notify file check
[2025-06-27T22:23:09.339459] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:23:09.339479] INFO: Completed notify file check
[2025-06-27T22:23:14.339684] INFO: Starting notify file check
[2025-06-27T22:23:14.340114] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:23:14.340134] INFO: Completed notify file check
[2025-06-27T22:23:19.340723] INFO: Starting notify file check
[2025-06-27T22:23:19.341268] INFO: Saved agents to /home/kali/BITStreamC2/agents.json
[2025-06-27T22:23:19.341297] INFO: Completed notify file check
[2025-06-27T22:23:23.220247] INFO: Stopping server script
[2025-06-27T22:23:23.222428] INFO: Server stopped. stdout: , stderr: 192.168.12.131 - - [27/Jun/2025 22:13:27] "BITS_POST /uploads/notify.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:13:27] "BITS_POST /uploads/notify.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:13:27] "BITS_POST /uploads/notify.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:13:27] "HEAD /commands/stepharoos.json HTTP/1.1" 404 -
192.168.12.131 - - [27/Jun/2025 22:13:33] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:13:33] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:13:38] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:13:38] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:13:43] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:13:43] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:13:48] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:13:48] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:13:54] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:13:54] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:13:55] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:13:55] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:13:55] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:01] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:01] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:06] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:06] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:11] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:11] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:16] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:16] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:22] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:22] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:27] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:27] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:27] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:27] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:27] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:32] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:32] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:38] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:38] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:43] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:43] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:48] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:48] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:48] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:48] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:48] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:54] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:54] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:59] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:59] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:59] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:59] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:14:59] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:04] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:04] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:10] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:10] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:15] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:15] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:15] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:15] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:15] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:20] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:20] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:25] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:25] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:31] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:31] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:31] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:31] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:31] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:36] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:36] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:41] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:41] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:47] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:47] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:52] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:52] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:52] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:52] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:52] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:58] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:15:58] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:03] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:03] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:08] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:08] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:13] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:13] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:14] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:14] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:14] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:19] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:19] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:25] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:25] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:30] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:30] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:35] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:35] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:40] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:40] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:46] "HEAD /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:46] "GET /commands/stepharoos.json HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:46] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:46] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
192.168.12.131 - - [27/Jun/2025 22:16:46] "BITS_POST /uploads/stepharoos_response.txt HTTP/1.1" 200 -
